AU1,AU2,AU4,AU6,AU7,AU9,AU12,AU15,AU16,AU20,AU23,AU26,Left,Lower,Right,Upper,class
0,0,0.58,0,0.58,0.25,1.19,0,0,0,0.93,0,1.43,1.19,0.93,1.46,Negative
0,0,0.38,0,0.2,0.18,0.97,0,0,0,0.63,0.63,0.82,1.79,1.55,0.58,Negative
0.45,0,0,0.17,0.18,0.52,1.15,0,0,0,0,0,0.17,1.15,1.78,0.97,Negative
0,0,0,0,0,2.55,0,0,0,0,0,0,0.18,0.18,2.55,2.55,Negative
0,0,0,0,0,0,2.46,0,0,0,0,0,0,2.46,2.46,0,Negative
0,0,0,0,0,2.0,0.5,0,0,0,0.5,0.5,0.37,0.65,2.28,2.0,Negative
1.13,0,1.13,1.12,0,0.95,0.32,0,0,0,0,0,0.63,0.32,1.94,2.26,Negative
0,0,0,0.43,0,1.93,0.78,0,0,0,0,0,0.25,1.5,1.93,0.68,Negative
0,0,0.4,0,0.4,0,1.4,0,0,0,0.62,0,0.22,1.4,2.32,1.13,Negative
0,0,0,0.18,0,1.93,0.52,0,0,0,0.52,0,0.18,0.86,2.44,1.77,Negative
0,0,0.62,0.21,0,1.65,0.13,0,0,0,0,0,1.87,0.43,0.4,2.02,Negative
0,0,0,0,0,1.79,0,0,0,0,0,0,0,0.63,2.89,2.62,Negative
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Negative
0.46,0,0,0,0.65,1.67,0.23,0,0,0,0,0,0.76,0.23,1.82,2.57,Negative
0,0,0,0,0,0,0.07,1.96,1.96,2.61,0.23,2.61,0.91,2.68,0.83,0,Negative
0.64,0,0.63,0.17,0.77,0.3,0,0,0,0,0,0,1.55,0.14,0.17,1.74,Negative
0,0,0,0,0,0,2.07,0,0,0,0.28,0,0,2.07,2.07,0,Negative
0,0,0,0,0.37,0.22,0.27,0,0,0,0,0,1.96,0.48,0.48,1.96,Negative
0,0,0,0,0,0,1.6,0,0,0,0.48,0,0.99,1.6,1.42,0.8,Negative
0,0,0,0,0,0,2.2,0,0,0,1.18,0,2.0,2.2,0.2,0,Negative
0.13,0,0.58,0,0.16,0.98,1.68,0,0,0,0.7,0,0.86,1.68,0.58,0.74,Negative
0,0,0,0,0,0,1.52,0,0,0,1.52,0,1.65,1.52,0,0.14,Negative
0,0,0,0,0,1.95,2.75,0,0,0,0.19,0.19,0,2.75,2.75,0,Negative
0,0,0,0,0,0.89,0.73,0.28,0.28,0.28,0.73,0.28,1.69,1.29,0.7,1.1,Negative
0,0,1.47,0.63,0,0.45,0,0,0,0,0,0,0.63,0,1.91,2.54,Negative
0,0,0.24,0,0,0.9,0.87,0,0,0,0,0,1.48,0.87,0.67,1.28,Negative
0,0,0,0.23,0,0.4,1.75,0,0,0,0.47,0,1.45,1.9,1.02,0.57,Negative
0,0,0,0,0,1.88,0.77,0,0,0,0.43,0,2.21,2.31,0.33,0.23,Negative
0,0,0,0.18,0,0.9,0,0,0,0,0,0,2.15,0,0.28,2.43,Negative
0,0,0,0.2,0.78,0.94,0.5,0,0,0,0,0,0.45,0.53,2.32,2.25,Negative
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Negative
0.1,0,0.1,0.87,0.08,1.06,0,0,0,0,0,0,2.01,0.09,0.42,2.33,Negative
0,0,0,0,0,0,0.49,2.22,0.76,2.32,0.34,2.42,2.16,2.92,0,0,Negative
0.29,0,0,0.92,0,1.06,0.47,0,0,0,0,0,1.48,0.56,0.29,1.22,Negative
0,0,0,0,0,0.2,1.04,0,0,0,0.09,0,1.5,1.24,0.09,0.35,Negative
0,0,0,0,0.88,0.22,0,0,0,0,0,0,2.16,0.22,0.18,2.13,Negative
0,0,0,1.31,0,1.56,0.73,0,0.72,0,0.73,0.72,1.49,1.88,1.7,1.31,Negative
0,0,0,0,0,0.45,0,1.5,1.5,1.5,1.5,1.5,0.45,1.63,1.72,0.53,Negative
0,0,0,0,1.2,0,1.3,0,0,0,0.25,0,0.43,1.42,2.5,1.51,Negative
0,0,0,0.68,0,1.25,1.07,0,0,0,1.07,0,1.34,1.07,1.4,1.67,Negative
0,0,0,0,0,0,2.9,0,0,0,0,0,0,3.2,3.2,0,Negative
0,0,0,1.62,0,1.53,0,0,0,0,0,0,0.35,0.27,2.18,2.27,Negative
0,0,0,2.25,0,1.7,0,0,0,0,0,0,0.75,0,2.18,2.93,Negative
0.52,0,0.32,0.48,0.58,0.78,0.98,0,0,0,0,0,0.73,1.21,1.8,1.32,Negative
0,0,0,0.18,0,0.18,1.8,0,0,0,1.45,0,0,1.8,2.9,1.1,Negative
0,0,0,0,0,1.8,1.08,0.33,0.33,0.33,0.98,0.33,0,2.05,2.78,0.73,Negative
0,0,0,0,0,1.14,0.63,0,0,0,0,0,0.76,0.63,0.92,1.04,Negative
0,0,0,1.33,0,3.25,0,0,0,0,0,0,0,0,3.26,3.26,Negative
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Negative
0.84,0,0,0.18,0.87,0.56,0,0,0,0,0,0,1.8,0,0.65,2.45,Negative
0,0,0,0,0,0,0.34,1.11,1.2,1.61,0.52,1.77,0.34,2.12,1.77,0,Negative
0,0,0.26,0.41,0,0.95,0.65,0,0,0,0,0.08,1.37,0.74,1.6,2.32,Negative
0,0,0,0,0,0.24,1.98,0,0,0,1.98,0,2.44,2.2,0,0.24,Negative
0,0,0,0,0.57,0.18,0,0,0,0,0,0,1.96,0.18,0.62,2.4,Negative
0,0,0.32,0.3,0,0.73,1.29,0,0,0,0.49,0,1.08,1.29,1.59,1.38,Positive
0,0,0.25,0.07,0,0.07,1.88,0,0,0,1.88,0,0,1.88,2.2,0.32,Positive
0,0,0,0.6,0,0.77,1.18,0.37,0.37,0.37,0,0.37,0.32,1.7,2.15,0.77,Positive
0,0,0,0,0.08,1.2,1.47,0,0,0,1.47,0,1.2,1.47,1.55,1.28,Positive
0,0,0,0,0,0.09,2.8,0,0,0,0,0,0,2.88,2.88,0,Positive
0,0,0,0.43,0,0.79,2.23,0,0,0,2.23,0,0.36,2.23,2.66,0.79,Positive
0.47,0,0,0.55,0,1.89,0,0,0,0,0,0,1.8,0.75,1.02,2.07,Positive
0,0,0,0.92,0,2.54,0,0,0,0.08,0,0.08,0.08,0.08,2.54,2.54,Positive
0,0,0,0,0,0,1.57,0,0,0,0.14,0,0.22,1.57,2.44,1.08,Positive
0,0,0,0.78,0,1.72,1.07,0,0,0,0,0,0.17,2.17,2.78,1.72,Positive
0,0,0,0.66,0,2.2,0.15,0,0,0,0.08,0,0.27,0.23,2.26,2.29,Positive
0.29,0,0,0.02,0.66,0.85,0,0,0,0,0,0,0,0.67,3.34,2.68,Positive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive
0.8,0,0.54,0.08,0.38,0.29,0,0,0,0,0,0,2.36,0,0.26,2.61,Positive
0,0,0,0,0,0,1.46,0.55,1.0,0.55,2.11,1.1,0,2.55,2.65,0.1,Positive
0.11,0,0.24,0.33,0.13,1.42,0.65,0.1,0.1,0,0.1,0.1,1.9,1.2,0.51,1.21,Positive
0,0,0,0.65,0,2.08,1.91,0,0,0,0,0,1.62,1.91,0.94,0.65,Positive
0.57,0,0,0.2,1.62,0.2,0.25,0,0,0,0,0,2.18,0.25,0.45,2.38,Positive
0,0,1.05,0,0.35,0,1.42,0,0,0.18,0.52,0.18,1.23,1.6,1.42,1.05,Neutral
0,0,0.15,0.15,0,0,1.88,0,0,0,1.88,0,0.15,1.88,1.88,0.15,Neutral
0.25,0,0,0.08,0,1.32,1.12,0.53,0.53,0.53,0.53,0.53,0.08,1.65,2.1,0.53,Neutral
0,0,0,0.78,0,0.48,0.68,0,0,0,0,0,1.31,0.68,1.17,1.8,Neutral
0,0,0,0,0,0,2.08,0,0,0,0,0,0,2.08,2.08,0,Neutral
0,0,0,0.31,0,1.91,0,0,0,0,0,0,0.31,0,2.36,2.68,Neutral
0,0,2.66,2.66,0,0,0,0,0,0,0,0,0,0,2.66,2.66,Neutral
0,0,0,0.17,0,0.42,0.08,0,0,0,0,0,0,0.08,0.63,0.55,Neutral
0,0,0,0,0.43,0.79,1.05,0,0,0,0.87,0,0,1.66,2.5,0.84,Neutral
0,0,0,0,0,1.15,1.57,0,0,0,0,0,0,2.72,2.72,1.15,Neutral
0,0,0.26,0,0,2.25,0.22,0,0,0,0,0,1.43,0.22,0.26,2.28,Neutral
0.72,0,0,0,0.72,0.67,0.42,0,0,0,0.07,0,0,0.42,2.77,2.35,Neutral
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Neutral
0.29,0,0,0,0.39,1.9,0,0,0,0,0,0,0.57,0,1.53,2.42,Neutral
0,0,0,0,0,0,1.0,0.72,0.95,0.72,1.87,1.18,0,2.18,2.18,0,Neutral
0.19,0,0.16,0,0,1.62,1.14,0,0,0,0,0,1.56,1.14,0.62,1.03,Neutral
0,0,0,0,0,2.21,0.08,0,0,0,0,0,0.18,2.21,2.21,0.18,Neutral
0,0,0,0.17,2.07,0.47,0,0,0,0,0,0,2.23,0.3,0.3,2.53,Neutral
0,0,0.72,0,0,1.03,1.33,0,0,0,0,0,1.75,1.33,1.33,1.75,Negative
0,0,0,0,0,0.22,2.95,0,0,0,1.75,0,0.22,3.06,2.73,0,Negative
0,0,0.18,0.22,0,0,1.43,0.85,0.85,0.85,2.28,0.85,0,2.28,2.9,0.62,Negative
0,0,0.08,1.25,0,1.5,0,0,0,0,0,0,2.75,0,0,2.75,Negative
0,0,0,0,0,3.19,0,0,0,0,0,0,0,3.19,3.19,0,Negative
0,0,0,0,0,1.23,0,0,0,0,0,0,1.47,0.43,1.42,2.68,Negative
0,0,0,1.92,0,1.92,0,0,0,0,0,0,0.73,0,2.41,3.14,Negative
0,0,0,0,0,1.43,1.62,0,0,0,0,0,0.28,2.3,2.08,0.75,Negative
0,0,0,0,0,0.92,1.58,0,0,0,1.58,0,0.78,1.72,2.07,1.13,Negative
0,0,0,0,0,2.8,2.8,0,0,0,0,0,0.38,2.8,2.8,0.38,Negative
0,0,0,0.12,0,2.31,0,0,0,0,0,0,1.93,0,0.82,2.75,Negative
0,0,0,1.21,0,2.08,0,0,0,0,0,0,0,0,3.17,3.17,Negative
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Negative
0.92,0,0,0.34,1.0,1.38,0,0,0,0,0,0,1.02,0,1.79,2.97,Negative
0,0,0,0,0,0,1.72,0.43,0.43,0.68,1.41,0.96,0.25,2.58,2.33,0,Negative
0.59,0,0.48,0.5,0.72,0.17,0,0,0,0,0,0,1.09,0,0.66,1.75,Negative
0,0,0,0,0,2.65,0.3,0,0,0,0.22,0,2.67,0.67,0.53,2.53,Negative
1.87,0,0,0.62,0,0,0.45,0,0,0,0,0,2.49,0.45,0.65,2.69,Negative
0,0,0,0.35,0.23,0.27,2.4,0,1.13,0.25,0.25,0,3.33,2.91,0.62,1.03,Negative
0,0,0,0.07,0,0,4.02,0,3.67,0.9,0.55,0,3.39,4.02,1.38,0.93,Negative
1.03,0,0.9,0,0.25,0.25,3.23,0,0.02,0.02,0.02,0,2.58,3.5,2.62,1.7,Negative
0.6,0,0,2.13,0.28,0.73,0.8,0,0.52,0.52,0.52,0,4.08,1.45,0.52,3.15,Negative
0,0,0,0,0,4.77,0,0,0,0,0,0,0.12,4.45,5.21,0.87,Negative
0,0,0,0.53,0,1.42,0.06,0,0,0,0,0,1.97,0.96,2.6,3.61,Negative
0.67,0,0,1.69,0,0,0,0,0,0,0,0,1.97,0.7,3.15,4.42,Negative
0,0,0.19,0.73,0,0.45,0.6,0,0,0,0,0,0.82,0.68,1.15,1.29,Negative
0,0,0,0.17,0,0.47,1.37,0,0.0,0.0,0.0,0,0.7,1.47,3.71,2.95,Negative
0,0,0,0.35,0,2.23,1.07,0,1.07,0,0,0,4.34,3.69,0.43,1.09,Negative
0.08,0,0,1.34,0,3.23,0.62,0,0,0,0,0,3.29,3.78,1.99,1.5,Negative
0.15,0,0,0.67,0,4.29,0,0,0,0,0,0,1.26,0.98,4.29,4.56,Negative
0,0,0.36,0,0,0.55,0.91,0,0.22,0.12,0.12,0,0.61,1.03,1.74,1.32,Negative
0.46,0,0.38,0.75,1.76,0.82,0.59,0,0,0,0,0,3.25,0.86,1.72,4.37,Negative
0,0,0,0,0,0.27,3.75,0.11,2.36,0.85,0.96,0.17,4.36,4.86,0.77,0.27,Negative
0.48,0,0.36,0,1.48,0.24,0.36,0,0,0,0,0,3.54,1.31,1.3,3.7,Negative
0,0,0,0,0.3,2.09,1.94,0,0.73,0,0,0,3.83,4.1,0.57,0.3,Negative
0,0,0.03,0,2.31,0.2,0,0,0,0,0,0,4.64,0,0.23,4.87,Negative
0,0,0,0.32,0,0.06,1.03,0,0,0.48,0,0,0.15,1.52,1.99,0.62,Negative
0,0,0,0.24,0,0.15,1.85,0,1.3,1.3,0,0,0.39,2.0,1.85,0.24,Negative
0.17,0,0,0.17,0,0,0.57,0,0,0.3,0,0,0.17,1.15,2.06,1.07,Negative
0,0,0,0,0,0.42,0,0,0,0,0,0,1.37,0.45,0.8,1.72,Negative
0,0,0,0,0,0,0,0,0,0,0,0,0.05,2.43,2.43,0.05,Negative
0,0,0,0.75,0,0.57,0,0,0,0,0,0,0.79,0,1.37,2.15,Negative
0.57,0,0,0.8,0,0.47,0,0,0,0,0,0,0.32,0,1.9,2.22,Negative
0,0,0,0,0,0.2,0.32,0,0.32,0,0,0,0.35,0.47,0.32,0.2,Negative
0,0,0,0,0,0.17,0.62,0,0,0,0,0,0.1,1.47,2.02,0.65,Negative
0,0,0,0.3,0,0.4,0.96,0.1,0.4,0.64,0,0.1,0.3,1.86,1.86,0.3,Negative
0,0,0,0.07,0,0.47,0.09,0,0,0,0,0,0,0.56,0.63,0.07,Negative
0,0,0,0.7,0,0,0,0,0,0,0,0,0,0.67,2.31,1.64,Negative
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Negative
0,0,0,0,1.08,0.24,0,0,0,0,0,0,1.39,0,1.22,2.61,Negative
0,0,0,0,0,0,2.34,0,1.19,1.19,0,0,0.25,2.34,2.09,0,Negative
0.47,0,0,0.27,0.93,0.49,0,0,0,0,0,0,0.36,0.49,1.41,1.27,Negative
0,0,0,0,0,0.47,0,0,0,0,0,0,0.13,1.97,1.84,0,Negative
0,0,0,0,0,0,0,0,0,0,0,0,2.53,0,0,2.53,Negative
0,0,0,0,0,0.22,0.81,0,0.54,0,0,0,0.57,1.23,1.51,0.85,Negative
0.27,0,0,0,0.65,0.18,0.65,0,0,0.48,0,0,1.07,0.65,0.97,1.38,Negative
0.37,0,0.2,0.15,0.63,0.15,1.18,0,0,0,0,0,0.63,1.18,1.7,1.14,Negative
0,0,0,1.02,0.2,0,0,0,0,0,0,0,0.26,0.74,1.7,1.22,Negative
0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,2.43,2.43,Negative
0,0,0,0.85,0,0.47,0,0,0,0,0,0,0.8,0,1.28,2.08,Negative
0,0,0.63,0,0.63,0,0,0,0,0,0,0,0.32,0,1.92,2.24,Negative
0,0,0,0,0,0.48,0,0,0,0,0,0,0.22,0.08,0.57,0.7,Negative
0,0,0,0,0.63,0.47,0.4,0,0,0,0,0,0,0.87,2.17,1.3,Negative
0,0,0,0.78,0,1.07,0,0,0,0,0,0,0,1.17,2.15,0.98,Negative
0,0,0,0,0,0.37,0.16,0,0,0,0,0,0,0.42,0.69,0.27,Negative
0,0,0,0.54,0,1.93,0,0,0,0,0,0,0,0.9,2.48,1.58,Negative
0,0,0,0.07,0.1,0,0.18,0,0,0.41,0,0,0.18,0.59,1.17,0.76,Negative
0.59,0,0.1,0.36,0.9,0,0,0,0,0,0,0,1.02,0,1.07,2.09,Negative
0,0,0,0,0,0.12,0.51,0,0.67,0.67,0.6,0,0,0.73,1.32,0.58,Negative
0.18,0,0,0,0.97,0,0,0,0,0,0,0,0.68,0,1.29,1.97,Negative
0,0,0,0,0,2.09,0,0,0,0,0,0,1.02,2.09,1.08,0,Negative
0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,2.2,Negative
0,0,0,0.33,0,0,1.32,0,0,0,0,0,0.83,1.32,1.32,0.83,Positive
0.13,0,0,0.17,0,0.2,1.48,0,0,0,0,0,0.5,1.68,1.48,0.3,Positive
0,0,0.32,0.13,0.32,0,1.4,0,0,0.22,0,0,0.13,1.4,1.9,0.63,Positive
0,0,0,1.25,0,0.48,0.47,0,0.47,0,0,0,1.73,0.47,0.47,1.73,Positive
0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0.12,1.52,1.61,Positive
0,0,0,0.16,0,1.28,0.26,0,0,0,0,0,0.42,0.54,1.28,1.16,Positive
0.77,0,0,0.6,0,0.09,0,0,0,0,0,0,1.0,0.09,0.92,1.92,Positive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,Positive
0,0,0,0.15,0,0.4,1.2,0,0,0,0,0,0.41,1.2,1.42,0.62,Positive
0,0.1,0,0.18,0,0.75,0.87,0,0.55,0.4,0.55,0,0.73,1.17,1.17,0.73,Positive
0,0,0,0.07,0,0.27,0.42,0,0,0,0,0,0.58,0.51,0.17,0.25,Positive
0,0,0,0.07,0,2.19,0,0,0,0,0,0,0,0.09,2.21,2.12,Positive
0,0,0,0.07,0,0,0.79,0,0,0.72,0,0,0.19,1.07,1.12,0.24,Positive
0,0,0,0,0.84,0,0,0,0,0,0,0,1.31,0,1.27,2.58,Positive
0,0,0,0.1,0,0,0.68,0.07,1.19,1.02,0.86,0,0.26,1.35,1.41,0.32,Positive
0.23,0,0.23,0,0.26,0,0,0,0,0,0,0,0.78,0,0.8,1.58,Positive
0,0,0,0,0,0.77,0,0,0,0,0,0,0.28,1.18,0.9,0,Positive
0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,1.75,Positive
0,0,0,0.97,0,0,0,0,0.15,0.15,0.15,0,2.02,0.77,0,1.25,Neutral
0,0,0,0.47,0,0.22,1.38,0,1.38,1.38,1.38,0,2.06,1.38,0,0.68,Neutral
0,0,0,0.78,0,0,0,0,0.28,0.28,0.28,0,0.95,1.07,1.07,0.95,Neutral
0,0,0,1.08,0,0,0,0,0,0,0,0,0.81,0,1.17,1.98,Neutral
0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,2.32,0.23,Neutral
0,0,0,0,0,0.68,0,0,0.25,0.25,0.25,0,1.05,0.45,0.9,1.5,Neutral
0,0,0,1.17,0,0.19,0,0,0,0,0,0,0.7,0,1.36,2.06,Neutral
0,0.07,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0.28,Neutral
0,0,0,0.22,0,0.65,0,0,0.95,0.95,0.95,0,0.7,1.6,0.4,0.45,Neutral
0,0,0,0,0,0.8,1.3,0,1.3,0,0,0,2.32,2.32,0,0,Neutral
0,0,0,0,0,0.07,0.26,0,0,0,0,0,0.26,0.33,0.07,0,Neutral
0,0,0,0,0,2.59,0,0,0,0,0,0,0,1.07,1.52,1.52,Neutral
0.18,0,0,0,0.15,0.6,0.73,0,0,0.67,0,0,0,0.73,1.94,1.21,Neutral
0.27,0,0,0.27,0.35,0.58,0,0,0,0,0,0,1.7,0,0.51,2.21,Neutral
0,0,0,0,0,0.17,0.51,0,1.66,1.48,1.55,0,2.08,2.17,0.08,0,Neutral
0.56,0.27,0,0.5,0.43,0,0,0,0,0,0,0,1.04,0,0.73,1.77,Neutral
0,0,0,0.18,0,0.07,0,0,0,0,0,0,2.0,1.75,0,0.25,Neutral
0,0,0,0,0,0,0,0,0,0,0,0,2.07,0,0,2.07,Neutral
0,0,0,0.6,0,0,0.97,0,0,0,0,0,1.07,0.97,0.97,1.07,Negative
0,0,0,0.02,0,0.43,1.3,0,0,0,0,0,0.68,1.58,1.32,0.42,Negative
0,0,0,0,0,0.83,0,0,0,0,0,0,0.75,0.83,1.39,1.3,Negative
0,0,0,0.33,0,0,0,0,0,0,0,0,0.33,0,1.73,2.07,Negative
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,1.9,Negative
0,0,0,1.1,0,0.2,0,0,0,0,0,0,0.58,0,1.28,1.87,Negative
0,0,0,0.83,0,0,0,0,0,0,0,0,0.32,0,1.71,2.03,Negative
0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.17,Negative
0,0,0,0,0,0.33,0.37,0,0,0.37,0,0,0.53,0.6,1.19,1.13,Negative
0,0,0,0.27,0,1.29,0,0,0,0.47,0,0,0.27,1.18,1.75,0.84,Negative
0,0,0,0,0,0.92,0,0,0,0,0,0,0.22,0.75,0.44,0.17,Negative
0,0,0,1.01,0,0.57,0,0,0,0,0,0,0.29,0,1.73,2.3,Negative
0.39,0,0,0,0,0.62,0.14,0,0,0,0,0,0.18,0.76,1.44,0.86,Negative
0.22,0,0.78,0.57,0.39,0.76,0,0,0,0,0,0,0.94,0.19,1.22,1.98,Negative
0,0,0,0,0,0,1.08,0,0.07,0.8,0,0,0.84,2.03,1.19,0,Negative
0.47,0,0,0,0.6,1.08,0,0,0,0,0,0,0.98,0.61,1.19,1.57,Negative
0,0,0,0,0,1.92,0,0,0,0,0,0,0.6,1.92,1.32,0,Negative
0,0.07,0,0,0,0,0,0,0,0,0,0,1.96,0,0,1.96,Negative
0,0,0,0.46,0,0.2,1.08,0,0,0.48,0,0,1.25,1.69,1.47,1.03,Negative
0,0,0,0,0.4,0,1.18,0.62,0.95,1.8,0.95,0.62,0.55,1.8,1.8,0.55,Negative
0.23,0,1.11,0.22,0.87,0.13,0.85,0,0,0,0,0,0.62,0.98,2.0,1.77,Negative
0,0,0,0.08,0,1.47,0,0.42,0,0.42,0,0.42,1.97,0.42,0.35,1.9,Negative
0,0,0,0.58,0,0,0,0,0,0,0,0,0.12,1.95,2.41,0.92,Negative
0,0,0,0,0,1.51,0,0,0,0.9,0,0,0.18,1.08,2.41,1.51,Negative
0.63,0,0,1.25,0,0.77,0,0,0,0,0,0,2.12,0.77,0.53,1.88,Negative
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,Negative
0,0,0,0,0,0.13,0.35,0,0,0.6,0,0,0.6,1.08,1.78,1.3,Negative
0,0.16,0,0.2,0,1.63,0.41,0,0,0,0,0,0.36,2.47,2.47,0.36,Negative
0,0,0,0,0,1.06,0.22,0,0,0,0,0,0.66,2.52,1.86,0,Negative
0,0,0,0.37,0,1.94,0,0,0,0,0,0,0,1.89,3.07,1.18,Negative
0.09,0,0.09,0,0,0.24,0.2,0,0,0,0,0,0,0.6,1.07,0.47,Negative
0.18,0,0,0.75,0.47,0,0,0,0,0,0,0,1.14,0,1.63,2.77,Negative
0,0,0,0,0,1.04,1.88,0,0.85,0.71,0.17,0,1.61,3.04,1.49,0.13,Negative
0.42,0,0.35,0.25,0.35,0.23,0,0,0,0,0,0,1.03,0,1.47,2.5,Negative
0,0,0,0,0,2.44,0,0,0,0,0,0,1.73,2.67,0.71,0,Negative
0,0,0,0,0,0,0.35,0,0,0,0,0.15,2.21,0.5,0.5,2.21,Negative
0,0,0.32,0.28,0.32,1.01,0.87,0,0.42,0.53,0.42,0,0.98,1.4,2.03,1.61,Negative
0,0,0,0,0,0.15,0.15,2.41,2.41,2.41,2.41,0,0,2.56,2.71,0.15,Negative
0,0,0,0,0.05,0.32,2.76,0,2.2,0,2.2,0,0.07,3.08,3.46,0.45,Negative
0,0,0,0.24,0,1.03,1.32,0,0,0,0,0,0.27,2.35,2.79,0.71,Negative
0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,3.22,0,Negative
0,0,0,0.52,0,0.4,0.43,0,0,0,0,0,0.92,1.17,1.98,1.73,Negative
0,0.27,0,0.75,0,1.35,0,0,0,0,0,0,0.9,0,2.12,3.02,Negative
0.3,0,0,0.33,0,0,2.18,0,0.82,0,0,0,0.36,2.18,2.51,0.69,Negative
0,0,0,0.22,0,0,1.25,0,0.88,1.25,0.88,0,0.43,1.47,1.72,0.68,Negative
0,0,0,0.25,0,1.24,1.45,0,1.45,1.45,1.45,0,0.25,2.69,2.48,0.25,Negative
0,0,0,0,0,2.15,0.1,0,0.07,0.03,0,0,0.35,2.16,1.9,0.09,Negative
0,0,0,0.07,0,2.65,0,0,0,0,0,0,0,0,3.22,3.22,Negative
0,0,0,0,0,0,0,0.11,0,0,0,0.89,0,0.89,0.89,0,Negative
0,0,0,1.59,0,0.37,0,0,0,0,0,0,2.15,0,1.03,3.19,Negative
0,0,0,0,0,0.24,1.12,0,0.52,0.57,0.52,0,0.2,2.35,2.15,0,Negative
0.07,0,0.37,0,0.71,0.27,0.6,0,0,0,0,0,0.92,0.87,1.07,1.12,Negative
0,0,0,0,0,1.1,0.36,0,0,0,0,0,1.94,2.22,0.28,0,Negative
0,0,0,1.35,0,0.38,0,0,0,0,0,0,2.26,0.2,0.18,2.24,Negative
0,0,0,0,0,0.47,1.0,0,0,0,0,0,1.25,1.47,1.25,1.03,Negative
0,0,0,0,0.35,0,1.71,0.12,1.38,1.38,0.33,0,0.57,1.83,1.81,0.55,Negative
0,0.03,0,0.3,0,0,1.57,0,0.93,0.93,0.93,0,0.52,1.57,1.87,0.82,Negative
0,0,0,0.97,0,1.12,0,0,0,0,0,0,0.93,0.03,1.18,2.08,Negative
0,0,0,0.78,0,0,0,0,0,0,0,0,0,0.88,1.67,0.78,Negative
0,0,0,0.72,0,0.55,0,0,0,0,0,0,0.55,0,1.35,2.29,Negative
0.42,0,0.42,0.01,0,0,0,0,0,0,0,0,0.5,0,1.92,2.42,Negative
0,0,0,0.73,0.23,0.2,1.13,0,0,0,0,0,0.35,1.13,2.2,1.42,Negative
0,0,0,0,0.37,0.1,1.2,0,0.68,0,0,0,0,1.2,2.37,1.16,Negative
0,0,0,0.17,0,1.83,0,0,0,0,0,0,0,1.48,2.0,0.52,Negative
0.14,0,0,0.1,0,1.62,0,0.07,0.11,0.18,0.11,0.07,0.86,1.43,1.24,0.81,Negative
0,0,0,0,0,2.9,0,0,0,0,0,0,0,1.84,2.99,1.14,Negative
0,0,0,0,0,0,0,0.09,0.09,0.09,0.09,0,0,0.09,0.09,0,Negative
0.12,0,0,0,0.63,0,0,0,0,0,0,0,1.44,0,1.23,2.68,Negative
0,0,0,0.35,0,0.78,1.07,0,0,0,0,0,0.76,1.34,1.81,1.22,Negative
0.47,0,0,0,0,0.07,0,0,0,0,0,0,0.62,0,0.64,1.26,Negative
0,0,0,0.27,0,1.6,0,0,0,0,0,0,0.67,1.6,1.2,0.27,Negative
0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0.2,2.51,Negative
0,0,0,0,0,0.5,0.75,0,0,0.42,0,0,0.84,1.7,1.73,0.87,Positive
0.17,0,0,0,0,0.18,0.83,0,0.83,0,0,0,0.63,1.13,0.95,0.45,Positive
0,0,0.4,0,0.4,0.35,1.81,0,1.4,1.4,1.4,0,0.35,2.16,2.21,0.4,Positive
0,0,0,0,0,1.12,0,0,0,0,0,0,1.15,1.27,0.5,0.38,Positive
0,0,0,0,0,2.99,0,0,0,0,0,0,0.15,2.99,2.99,0.15,Positive
0,0,0,1.1,0,0,0.38,0.07,0,0.38,0,0.07,1.32,0.45,1.04,1.91,Positive
0,0,0,1.03,0,0,0,0,0,0,0,0,0.98,0,1.63,2.61,Positive
0.27,0,0.08,0,0,0.58,0.57,0,0.57,0,0,0,0.33,0.75,1.08,0.67,Positive
0,0,0,0,0.53,0,0.97,0,0.53,0,0.53,0,0.32,1.39,1.99,0.92,Positive
0,0,0,0.45,0,0.95,0.68,0,0.68,0,0,0,0,1.88,2.7,1.18,Positive
0,0,0,0.36,0,1.23,0,0,0,0,0,0,0.85,0.35,0.86,1.36,Positive
0,0,0,0.58,0,2.37,0,0,0,0,0,0,0,1.0,3.0,2.0,Positive
